,respondent_id,h1n1_concern,h1n1_knowledge,behavioral_antiviral_meds,behavioral_avoidance,behavioral_face_mask,behavioral_wash_hands,behavioral_large_gatherings,behavioral_outside_home,behavioral_touch_face,doctor_recc_h1n1,doctor_recc_seasonal,chronic_med_condition,child_under_6_months,health_worker,health_insurance,opinion_h1n1_vacc_effective,opinion_h1n1_risk,opinion_h1n1_sick_from_vacc,opinion_seas_vacc_effective,opinion_seas_risk,opinion_seas_sick_from_vacc,age_group,education,race,sex,income_poverty,marital_status,rent_or_own,employment_status,census_msa,household_adults,household_children,hhs_geo_region,behavioural_score,worry_score
20608,1306.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,2.0,2.0,5.0,5.0,1.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,bhuqouqj,3.0,9.0
20609,13289.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,2.0,5.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,1.0,oxchjgsf,5.0,9.0
20610,16588.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,lzgpxyit,2.0,16.0
20611,14662.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,4.0,4.0,2.0,4.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,lzgpxyit,2.0,13.0
20612,6566.0,3.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,4.0,4.0,4.0,4.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,dqpwygqj,3.0,12.0
20613,15929.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,4.0,5.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,kbazzjca,4.0,8.0
20614,24567.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,qufhixun,2.0,13.0
20615,1398.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,1.0,4.0,4.0,1.0,4.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,oxchjgsf,3.0,9.0
20616,14495.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,2.0,4.0,4.0,4.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,bhuqouqj,4.0,12.0
20617,26491.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,lzgpxyit,2.0,9.0
20618,9076.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,kbazzjca,1.0,4.0
20619,23441.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,4.0,2.0,2.0,2.0,3.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,lzgpxyit,3.0,7.0
20620,7612.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,2.0,1.0,4.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,atmpeygn,5.0,7.0
20621,26652.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,2.0,2.0,3.0,2.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,atmpeygn,4.0,9.0
20622,17315.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,5.0,1.0,5.0,4.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,lzgpxyit,2.0,9.0
20624,7953.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,3.0,4.0,2.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,mlyzmhmf,5.0,12.0
20626,22849.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,5.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,fpwskwrf,1.0,6.0
20627,16471.0,3.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,4.0,4.0,5.0,3.0,4.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,lzgpxyit,5.0,14.0
20628,9494.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,5.0,1.0,2.0,4.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,mlyzmhmf,5.0,5.0
20629,16409.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,2.0,4.0,5.0,4.0,2.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,oxchjgsf,4.0,10.0
20630,23455.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,1.0,2.0,5.0,3.0,2.0,4.0,3.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,bhuqouqj,5.0,6.0
20631,3095.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,2.0,4.0,2.0,1.0,3.0,3.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,lrircsnp,3.0,7.0
20632,12608.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,qufhixun,2.0,6.0
20633,9256.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,1.0,2.0,5.0,4.0,4.0,4.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,qufhixun,0.0,10.0
20634,12127.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,1.0,5.0,4.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,qufhixun,2.0,5.0
20635,1746.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,4.0,1.0,4.0,4.0,1.0,4.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,oxchjgsf,5.0,11.0
20636,3663.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,3.0,5.0,2.0,4.0,5.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,oxchjgsf,1.0,18.0
20637,13723.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,4.0,1.0,1.0,4.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,fpwskwrf,3.0,14.0
20638,24452.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0,4.0,2.0,4.0,5.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,qufhixun,5.0,12.0
20640,5336.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,bhuqouqj,3.0,14.0
20641,17643.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,fpwskwrf,3.0,6.0
20642,9549.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,4.0,5.0,4.0,1.0,2.0,3.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0,atmpeygn,4.0,11.0
20644,14091.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,3.0,3.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,kbazzjca,6.0,12.0
20646,7307.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,3.0,0.0,bhuqouqj,2.0,12.0
20647,13476.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,kbazzjca,2.0,4.0
20648,6232.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,2.0,2.0,4.0,2.0,1.0,3.0,3.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,dqpwygqj,3.0,7.0
20649,22497.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,2.0,2.0,4.0,4.0,2.0,0.0,3.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,fpwskwrf,2.0,10.0
20650,13989.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,3.0,oxchjgsf,1.0,11.0
20651,24804.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,5.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,oxchjgsf,1.0,7.0
20652,17396.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,qufhixun,0.0,11.0
20653,12736.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,4.0,1.0,5.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,bhuqouqj,6.0,9.0
20654,21662.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,5.0,4.0,2.0,2.0,3.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,qufhixun,5.0,10.0
20655,7683.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,kbazzjca,3.0,8.0
20656,26520.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,2.0,4.0,2.0,2.0,2.0,3.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,fpwskwrf,4.0,8.0
20657,3191.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,oxchjgsf,1.0,7.0
20658,1630.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,mlyzmhmf,1.0,9.0
20659,11095.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,4.0,5.0,4.0,2.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,bhuqouqj,3.0,12.0
20660,7964.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,3.0,2.0,4.0,3.0,2.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,lrircsnp,1.0,10.0
20661,5236.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,4.0,1.0,1.0,1.0,3.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,kbazzjca,3.0,7.0
20662,9251.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,5.0,1.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,oxchjgsf,7.0,8.0
20663,6912.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,lrircsnp,3.0,16.0
20664,15247.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,2.0,2.0,5.0,2.0,4.0,4.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,kbazzjca,3.0,9.0
20665,14991.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0,2.0,4.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,qufhixun,3.0,10.0
20666,25900.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,4.0,5.0,4.0,1.0,3.0,2.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,qufhixun,4.0,9.0
20667,22461.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,4.0,2.0,4.0,4.0,4.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,atmpeygn,6.0,13.0
20668,12137.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,4.0,1.0,2.0,5.0,5.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,qufhixun,3.0,17.0
20669,23290.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,2.0,2.0,4.0,4.0,2.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,kbazzjca,3.0,10.0
20670,18298.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,2.0,3.0,3.0,1.0,4.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,lzgpxyit,5.0,11.0
20671,25491.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,1.0,5.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,lzgpxyit,5.0,4.0
20672,3733.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,5.0,4.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,oxchjgsf,5.0,10.0
20673,3427.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,2.0,5.0,4.0,4.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,bhuqouqj,1.0,9.0
20674,24634.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,2.0,2.0,5.0,4.0,1.0,4.0,3.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,kbazzjca,3.0,7.0
20675,12993.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,lzgpxyit,3.0,10.0
20676,24030.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,4.0,5.0,4.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,lzgpxyit,2.0,14.0
20677,4415.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,2.0,5.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,qufhixun,2.0,4.0
20679,22999.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,1.0,4.0,2.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,lrircsnp,0.0,6.0
20680,10274.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,5.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,lzgpxyit,2.0,14.0
20681,1471.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,lrircsnp,0.0,10.0
20682,18912.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,4.0,2.0,5.0,4.0,2.0,1.0,3.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,fpwskwrf,3.0,10.0
20683,17950.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,4.0,2.0,1.0,4.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,oxchjgsf,4.0,13.0
20684,20419.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,5.0,2.0,5.0,4.0,1.0,3.0,3.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,lzgpxyit,4.0,10.0
20685,8995.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,5.0,4.0,4.0,4.0,1.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,qufhixun,4.0,13.0
20687,17659.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,4.0,1.0,4.0,4.0,1.0,3.0,3.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,lrircsnp,2.0,9.0
20688,18915.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,kbazzjca,5.0,9.0
20689,14753.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lrircsnp,1.0,7.0
20690,21334.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,4.0,2.0,1.0,3.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,3.0,1.0,kbazzjca,3.0,5.0
20691,12229.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,4.0,5.0,5.0,1.0,3.0,3.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,lzgpxyit,4.0,13.0
20692,17583.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,1.0,5.0,4.0,4.0,4.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,bhuqouqj,1.0,10.0
20693,13510.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,1.0,2.0,5.0,1.0,1.0,2.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,lzgpxyit,4.0,3.0
20694,19710.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,1.0,1.0,5.0,1.0,1.0,4.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,fpwskwrf,4.0,3.0
20696,2346.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,5.0,1.0,5.0,5.0,2.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,oxchjgsf,4.0,12.0
20697,5197.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,5.0,1.0,1.0,5.0,5.0,1.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,bhuqouqj,4.0,6.0
20698,2318.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,2.0,1.0,5.0,2.0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,bhuqouqj,3.0,5.0
20699,16864.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,fpwskwrf,3.0,16.0
20700,15292.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,1.0,5.0,4.0,1.0,2.0,3.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,atmpeygn,3.0,8.0
20701,12487.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,3.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,fpwskwrf,3.0,10.0
20702,17535.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,1.0,4.0,2.0,1.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,bhuqouqj,1.0,5.0
20703,6218.0,3.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,5.0,4.0,1.0,1.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,fpwskwrf,5.0,10.0
20704,22825.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,atmpeygn,5.0,13.0
20705,18321.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,4.0,1.0,5.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,atmpeygn,6.0,6.0
